order_id,order_date,customer_id,city,age,gender,acquisition_channel,category,quantity,item_price,revenue,order_value,discount_applied,payment_method
30624,2026-06-12,4363,Chennai,45,M,Referral,Sports,1,2856.2,2856.2,2705.44,0,COD
31094,2026-06-12,4434,Ahmedabad,27,M,Paid Ads,Beauty,2,2354.61,4709.22,3905.82,1,UPI
31094,2026-06-12,4434,Ahmedabad,27,M,Paid Ads,Fashion,1,1960.93,1960.93,3905.82,1,UPI
31259,2026-06-12,4462,Ahmedabad,26,F,Social Media,Beauty,2,190.01,380.02,789.53,1,Wallet
31259,2026-06-12,4462,Ahmedabad,26,F,Social Media,Fashion,2,144.55,289.1,789.53,1,Wallet
31259,2026-06-12,4462,Ahmedabad,26,F,Social Media,Fashion,3,221.42,664.26,789.53,1,Wallet
31259,2026-06-12,4462,Ahmedabad,26,F,Social Media,Books,1,275.0,275.0,789.53,1,Wallet
31417,2026-06-12,4478,Jaipur,60,M,Social Media,Grocery,1,1319.47,1319.47,3662.45,0,UPI
31417,2026-06-12,4478,Jaipur,60,M,Social Media,Grocery,2,1878.99,3757.98,3662.45,0,UPI
32265,2026-06-12,4587,Kolkata,40,M,Organic,Electronics,2,1120.6,2241.2,2672.22,1,Wallet
32265,2026-06-12,4587,Kolkata,40,M,Organic,Home & Kitchen,2,1179.34,2358.68,2672.22,1,Wallet
33724,2026-06-12,4771,Mumbai,54,M,Social Media,Beauty,3,1835.71,5507.13,4725.56,0,UPI
33724,2026-06-12,4771,Mumbai,54,M,Social Media,Electronics,1,2488.04,2488.04,4725.56,0,UPI
1871,2026-06-13,229,Delhi,47,M,Organic,Toys,3,5137.87,15413.61,4117.34,1,UPI
2003,2026-06-13,255,Hyderabad,55,M,Referral,Toys,2,985.7,1971.4,2431.94,0,UPI
2003,2026-06-13,255,Hyderabad,55,M,Referral,Home & Kitchen,3,792.3,2376.8999999999996,2431.94,0,UPI
2003,2026-06-13,255,Hyderabad,55,M,Referral,Home & Kitchen,3,676.75,2030.25,2431.94,0,UPI
2969,2026-06-13,399,Ahmedabad,56,M,Paid Ads,Toys,3,751.42,2254.2599999999998,2646.15,0,UPI
2969,2026-06-13,399,Ahmedabad,56,M,Paid Ads,Grocery,2,532.25,1064.5,2646.15,0,UPI
2969,2026-06-13,399,Ahmedabad,56,M,Paid Ads,Toys,2,559.56,1119.12,2646.15,0,UPI
2969,2026-06-13,399,Ahmedabad,56,M,Paid Ads,Toys,1,951.11,951.11,2646.15,0,UPI
3338,2026-06-13,450,Kolkata,23,F,Paid Ads,Home & Kitchen,2,1625.75,3251.5,4253.31,1,Card
3338,2026-06-13,450,Kolkata,23,F,Paid Ads,Fashion,3,1498.96,4496.88,4253.31,1,Card
3338,2026-06-13,450,Kolkata,23,F,Paid Ads,Electronics,1,1000.45,1000.45,4253.31,1,Card
4734,2026-06-13,642,Bangalore,19,M,Paid Ads,Beauty,1,487.25,487.25,2051.34,0,Card
4734,2026-06-13,642,Bangalore,19,M,Paid Ads,Grocery,2,709.38,1418.76,2051.34,0,Card
4734,2026-06-13,642,Bangalore,19,M,Paid Ads,Sports,2,889.48,1778.96,2051.34,0,Card
4746,2026-06-13,645,Ahmedabad,45,F,Paid Ads,Grocery,3,809.62,2428.86,2727.61,0,Card
4746,2026-06-13,645,Ahmedabad,45,F,Paid Ads,Sports,1,673.33,673.33,2727.61,0,Card
4746,2026-06-13,645,Ahmedabad,45,F,Paid Ads,Fashion,3,709.17,2127.5099999999998,2727.61,0,Card
4746,2026-06-13,645,Ahmedabad,45,F,Paid Ads,Home & Kitchen,3,651.74,1955.22,2727.61,0,Card
5988,2026-06-13,812,Patna,52,F,Referral,Beauty,1,2581.57,2581.57,2108.97,0,Card
6212,2026-06-13,844,Jaipur,40,M,Paid Ads,Fashion,1,1424.09,1424.09,4449.98,0,Card
6212,2026-06-13,844,Jaipur,40,M,Paid Ads,Beauty,1,1031.14,1031.14,4449.98,0,Card
6212,2026-06-13,844,Jaipur,40,M,Paid Ads,Fashion,3,1070.67,3212.01,4449.98,0,Card
6212,2026-06-13,844,Jaipur,40,M,Paid Ads,Toys,1,1144.42,1144.42,4449.98,0,Card
6863,2026-06-13,950,Jaipur,51,F,Organic,Toys,3,780.29,2340.87,1931.19,0,UPI
6863,2026-06-13,950,Jaipur,51,F,Organic,Sports,3,412.74,1238.22,1931.19,0,UPI
6863,2026-06-13,950,Jaipur,51,F,Organic,Books,1,755.67,755.67,1931.19,0,UPI
10667,2026-06-13,1516,Hyderabad,59,F,Email,Grocery,2,374.6,749.2,1415.57,0,Wallet
10667,2026-06-13,1516,Hyderabad,59,F,Email,Books,1,435.78,435.78,1415.57,0,Wallet
10667,2026-06-13,1516,Hyderabad,59,F,Email,Toys,2,698.63,1397.26,1415.57,0,Wallet
11355,2026-06-13,1618,Bangalore,56,F,Paid Ads,Books,2,445.24,890.48,1396.11,0,Card
11355,2026-06-13,1618,Bangalore,56,F,Paid Ads,Beauty,2,381.64,763.28,1396.11,0,Card
11355,2026-06-13,1618,Bangalore,56,F,Paid Ads,Fashion,1,700.18,700.18,1396.11,0,Card
12642,2026-06-13,1807,Ahmedabad,22,M,Organic,Grocery,1,1734.91,1734.91,1590.97,0,UPI
13835,2026-06-13,1968,Patna,49,F,Paid Ads,Beauty,3,1150.2,3450.6000000000004,2953.04,0,Card
13835,2026-06-13,1968,Patna,49,F,Paid Ads,Grocery,1,689.86,689.86,2953.04,0,Card
13835,2026-06-13,1968,Patna,49,F,Paid Ads,Toys,3,890.42,2671.2599999999998,2953.04,0,Card
14467,2026-06-13,2042,Kolkata,45,M,Referral,Books,2,1071.11,2142.22,1240.5,1,Card
15650,2026-06-13,2197,Patna,23,M,Email,Toys,3,669.48,2008.44,1717.54,0,UPI
15650,2026-06-13,2197,Patna,23,M,Email,Grocery,3,746.87,2240.61,1717.54,0,UPI
16235,2026-06-13,2289,Jaipur,46,F,Paid Ads,Fashion,3,898.68,2696.04,2185.36,0,Wallet
16235,2026-06-13,2289,Jaipur,46,F,Paid Ads,Fashion,1,777.26,777.26,2185.36,0,Wallet
16235,2026-06-13,2289,Jaipur,46,F,Paid Ads,Grocery,2,555.09,1110.18,2185.36,0,Wallet
16368,2026-06-13,2303,Ahmedabad,52,M,Organic,Home & Kitchen,1,351.44,351.44,1502.16,0,Wallet
16368,2026-06-13,2303,Ahmedabad,52,M,Organic,Electronics,3,437.8,1313.4,1502.16,0,Wallet
16368,2026-06-13,2303,Ahmedabad,52,M,Organic,Home & Kitchen,1,741.26,741.26,1502.16,0,Wallet
17268,2026-06-13,2415,Delhi,61,M,Paid Ads,Books,3,5247.34,15742.02,4259.09,0,Card
17548,2026-06-13,2449,Hyderabad,53,F,Social Media,Electronics,2,994.97,1989.94,3126.88,1,UPI
17548,2026-06-13,2449,Hyderabad,53,F,Social Media,Fashion,2,800.87,1601.74,3126.88,1,UPI
17548,2026-06-13,2449,Hyderabad,53,F,Social Media,Electronics,3,785.58,2356.7400000000002,3126.88,1,UPI
17548,2026-06-13,2449,Hyderabad,53,F,Social Media,Toys,1,651.18,651.18,3126.88,1,UPI
17785,2026-06-13,2506,Chennai,39,M,Organic,Beauty,3,978.52,2935.56,1604.55,1,UPI
17785,2026-06-13,2506,Chennai,39,M,Organic,Books,3,724.1,2172.3,1604.55,1,UPI
19091,2026-06-13,2673,Ahmedabad,37,M,Email,Toys,2,736.61,1473.22,1473.18,0,Wallet
19091,2026-06-13,2673,Ahmedabad,37,M,Email,Fashion,2,745.76,1491.52,1473.18,0,Wallet
19975,2026-06-13,2809,Ahmedabad,31,M,Email,Grocery,1,443.02,443.02,910.18,1,UPI
19975,2026-06-13,2809,Ahmedabad,31,M,Email,Fashion,1,437.62,437.62,910.18,1,UPI
20516,2026-06-13,2889,Jaipur,23,M,Referral,Beauty,1,837.92,837.92,3495.51,1,Card
20516,2026-06-13,2889,Jaipur,23,M,Referral,Grocery,3,1414.02,4242.0599999999995,3495.51,1,Card
20516,2026-06-13,2889,Jaipur,23,M,Referral,Toys,1,874.16,874.16,3495.51,1,Card
20590,2026-06-13,2904,Mumbai,36,M,Referral,Beauty,2,1258.47,2516.94,4410.92,0,UPI
20590,2026-06-13,2904,Mumbai,36,M,Referral,Toys,2,1290.29,2580.58,4410.92,0,UPI
20590,2026-06-13,2904,Mumbai,36,M,Referral,Fashion,1,1883.6,1883.6,4410.92,0,UPI
20612,2026-06-13,2913,Bangalore,41,F,Paid Ads,Electronics,1,1795.86,1795.86,1438.77,0,UPI
21024,2026-06-13,2950,Mumbai,40,F,Email,Grocery,2,1194.96,2389.92,2012.04,0,UPI
21024,2026-06-13,2950,Mumbai,40,F,Email,Beauty,3,720.61,2161.83,2012.04,0,UPI
22075,2026-06-13,3084,Pune,58,M,Referral,Home & Kitchen,2,1140.94,2281.88,1764.65,0,Wallet
22075,2026-06-13,3084,Pune,58,M,Referral,Beauty,1,643.54,643.54,1764.65,0,Wallet
23827,2026-06-13,3359,Chennai,50,M,Organic,Grocery,2,1026.87,2053.74,1922.68,0,Card
23827,2026-06-13,3359,Chennai,50,M,Organic,Fashion,2,1072.29,2144.58,1922.68,0,Card
24334,2026-06-13,3443,Hyderabad,28,F,Paid Ads,Books,1,815.55,815.55,3195.62,1,COD
24334,2026-06-13,3443,Hyderabad,28,F,Paid Ads,Books,2,1120.15,2240.3,3195.62,1,COD
24334,2026-06-13,3443,Hyderabad,28,F,Paid Ads,Grocery,3,1342.65,4027.9500000000003,3195.62,1,COD
25266,2026-06-13,3568,Hyderabad,48,M,Referral,Home & Kitchen,2,633.09,1266.18,3383.88,0,Card
25266,2026-06-13,3568,Hyderabad,48,M,Referral,Grocery,1,1171.69,1171.69,3383.88,0,Card
25266,2026-06-13,3568,Hyderabad,48,M,Referral,Beauty,2,596.63,1193.26,3383.88,0,Card
25266,2026-06-13,3568,Hyderabad,48,M,Referral,Beauty,1,973.25,973.25,3383.88,0,Card
26690,2026-06-13,3790,Chennai,39,M,Paid Ads,Electronics,2,563.35,1126.7,1596.57,0,UPI
26690,2026-06-13,3790,Chennai,39,M,Paid Ads,Toys,3,536.36,1609.08,1596.57,0,UPI
26690,2026-06-13,3790,Chennai,39,M,Paid Ads,Electronics,2,620.65,1241.3,1596.57,0,UPI
27307,2026-06-13,3871,Pune,58,F,Paid Ads,Toys,1,489.24,489.24,1260.58,0,UPI
27307,2026-06-13,3871,Pune,58,F,Paid Ads,Grocery,1,465.94,465.94,1260.58,0,UPI
27307,2026-06-13,3871,Pune,58,F,Paid Ads,Electronics,3,322.85,968.5500000000001,1260.58,0,UPI
28473,2026-06-13,4055,Mumbai,35,F,Organic,Sports,1,506.58,506.58,2847.06,0,Card
28473,2026-06-13,4055,Mumbai,35,F,Organic,Fashion,3,924.45,2773.3500000000004,2847.06,0,Card
28473,2026-06-13,4055,Mumbai,35,F,Organic,Toys,2,589.48,1178.96,2847.06,0,Card
28473,2026-06-13,4055,Mumbai,35,F,Organic,Sports,1,982.55,982.55,2847.06,0,Card
29962,2026-06-13,4275,Delhi,20,M,Organic,Books,3,780.97,2342.91,2081.28,1,Card
29962,2026-06-13,4275,Delhi,20,M,Organic,Grocery,2,777.83,1555.66,2081.28,1,Card
29962,2026-06-13,4275,Delhi,20,M,Organic,Fashion,2,396.15,792.3,2081.28,1,Card
30091,2026-06-13,4294,Kolkata,18,F,Paid Ads,Home & Kitchen,3,1034.71,3104.13,822.15,0,Card
30166,2026-06-13,4299,Pune,37,M,Email,Fashion,2,389.55,779.1,1025.19,0,Card
30166,2026-06-13,4299,Pune,37,M,Email,Electronics,2,238.53,477.06,1025.19,0,Card
30166,2026-06-13,4299,Pune,37,M,Email,Electronics,2,313.19,626.38,1025.19,0,Card
30268,2026-06-13,4318,Kolkata,41,M,Paid Ads,Home & Kitchen,1,311.91,311.91,1150.57,0,Card
30268,2026-06-13,4318,Kolkata,41,M,Paid Ads,Sports,2,401.37,802.74,1150.57,0,Card
30268,2026-06-13,4318,Kolkata,41,M,Paid Ads,Fashion,2,385.65,771.3,1150.57,0,Card
30326,2026-06-13,4327,Jaipur,42,F,Paid Ads,Beauty,3,1120.29,3360.87,2351.54,0,Card
30326,2026-06-13,4327,Jaipur,42,F,Paid Ads,Beauty,3,966.9,2900.7,2351.54,0,Card
30758,2026-06-13,4390,Mumbai,61,F,Social Media,Books,3,2654.5,7963.5,3033.49,1,Card
31097,2026-06-13,4434,Ahmedabad,27,M,Paid Ads,Beauty,1,771.71,771.71,3491.58,0,Wallet
31097,2026-06-13,4434,Ahmedabad,27,M,Paid Ads,Toys,3,761.51,2284.5299999999997,3491.58,0,Wallet
31097,2026-06-13,4434,Ahmedabad,27,M,Paid Ads,Grocery,3,941.81,2825.43,3491.58,0,Wallet
31097,2026-06-13,4434,Ahmedabad,27,M,Paid Ads,Toys,3,842.84,2528.52,3491.58,0,Wallet
31505,2026-06-13,4485,Patna,44,M,Organic,Electronics,3,1161.49,3484.4700000000003,4515.39,1,UPI
31505,2026-06-13,4485,Patna,44,M,Organic,Home & Kitchen,1,1176.29,1176.29,4515.39,1,UPI
31505,2026-06-13,4485,Patna,44,M,Organic,Toys,2,1133.62,2267.24,4515.39,1,UPI
31505,2026-06-13,4485,Patna,44,M,Organic,Grocery,2,940.88,1881.76,4515.39,1,UPI
31973,2026-06-13,4561,Pune,23,M,Organic,Electronics,3,461.98,1385.94,1511.25,0,Wallet
31973,2026-06-13,4561,Pune,23,M,Organic,Toys,1,373.48,373.48,1511.25,0,Wallet
31973,2026-06-13,4561,Pune,23,M,Organic,Fashion,2,654.24,1308.48,1511.25,0,Wallet
34078,2026-06-13,4822,Jaipur,61,M,Organic,Beauty,3,970.76,2912.2799999999997,2317.11,0,UPI
34078,2026-06-13,4822,Jaipur,61,M,Organic,Home & Kitchen,1,1199.81,1199.81,2317.11,0,UPI
34543,2026-06-13,4901,Patna,62,F,Paid Ads,Sports,2,2004.72,4009.44,2213.63,0,Card
164,2026-06-14,17,Delhi,52,M,Social Media,Sports,3,300.06,900.1800000000001,882.64,0,UPI
164,2026-06-14,17,Delhi,52,M,Social Media,Home & Kitchen,1,212.51,212.51,882.64,0,UPI
164,2026-06-14,17,Delhi,52,M,Social Media,Grocery,1,386.05,386.05,882.64,0,UPI
784,2026-06-14,110,Patna,61,F,Social Media,Home & Kitchen,3,535.48,1606.44,998.0,0,Card
784,2026-06-14,110,Patna,61,F,Social Media,Beauty,2,567.77,1135.54,998.0,0,Card
785,2026-06-14,110,Patna,61,F,Social Media,Beauty,3,250.96,752.88,700.32,0,COD
785,2026-06-14,110,Patna,61,F,Social Media,Grocery,1,166.51,166.51,700.32,0,COD
785,2026-06-14,110,Patna,61,F,Social Media,Fashion,1,210.38,210.38,700.32,0,COD
2623,2026-06-14,362,Delhi,28,M,Organic,Electronics,3,799.27,2397.81,1492.35,0,UPI
2623,2026-06-14,362,Delhi,28,M,Organic,Home & Kitchen,2,757.56,1515.12,1492.35,0,UPI
3134,2026-06-14,419,Kolkata,51,F,Social Media,Home & Kitchen,2,941.48,1882.96,2972.4,0,Wallet
3134,2026-06-14,419,Kolkata,51,F,Social Media,Grocery,3,849.14,2547.42,2972.4,0,Wallet
3134,2026-06-14,419,Kolkata,51,F,Social Media,Fashion,1,558.13,558.13,2972.4,0,Wallet
3134,2026-06-14,419,Kolkata,51,F,Social Media,Electronics,1,447.91,447.91,2972.4,0,Wallet
3469,2026-06-14,469,Mumbai,24,M,Organic,Home & Kitchen,1,1280.51,1280.51,4767.09,0,Card
3469,2026-06-14,469,Mumbai,24,M,Organic,Electronics,1,1332.26,1332.26,4767.09,0,Card
3469,2026-06-14,469,Mumbai,24,M,Organic,Fashion,3,2122.83,6368.49,4767.09,0,Card
6168,2026-06-14,840,Mumbai,22,M,Organic,Home & Kitchen,1,597.97,597.97,1441.67,0,Card
6168,2026-06-14,840,Mumbai,22,M,Organic,Home & Kitchen,1,994.63,994.63,1441.67,0,Card
6592,2026-06-14,903,Chennai,60,F,Paid Ads,Sports,2,673.99,1347.98,2421.56,0,Wallet
6592,2026-06-14,903,Chennai,60,F,Paid Ads,Fashion,3,798.07,2394.21,2421.56,0,Wallet
6592,2026-06-14,903,Chennai,60,F,Paid Ads,Fashion,1,863.52,863.52,2421.56,0,Wallet
7241,2026-06-14,998,Ahmedabad,45,F,Email,Fashion,2,963.67,1927.34,4037.61,0,Wallet
7241,2026-06-14,998,Ahmedabad,45,F,Email,Sports,3,1137.67,3413.01,4037.61,0,Wallet
7241,2026-06-14,998,Ahmedabad,45,F,Email,Electronics,2,1603.81,3207.62,4037.61,0,Wallet
7635,2026-06-14,1038,Mumbai,47,F,Social Media,Electronics,2,2134.23,4268.46,3466.87,0,Card
7635,2026-06-14,1038,Mumbai,47,F,Social Media,Home & Kitchen,3,1594.3,4782.9,3466.87,0,Card
7863,2026-06-14,1086,Bangalore,23,F,Organic,Sports,1,857.74,857.74,2816.63,0,COD
7863,2026-06-14,1086,Bangalore,23,F,Organic,Grocery,3,797.94,2393.82,2816.63,0,COD
7863,2026-06-14,1086,Bangalore,23,F,Organic,Toys,1,549.29,549.29,2816.63,0,COD
7863,2026-06-14,1086,Bangalore,23,F,Organic,Beauty,1,716.22,716.22,2816.63,0,COD
8044,2026-06-14,1117,Kolkata,33,F,Social Media,Beauty,2,498.07,996.14,947.36,0,Card
8044,2026-06-14,1117,Kolkata,33,F,Social Media,Electronics,2,480.19,960.38,947.36,0,Card
9235,2026-06-14,1280,Hyderabad,46,M,Email,Fashion,3,1004.16,3012.48,2723.84,1,COD
9235,2026-06-14,1280,Hyderabad,46,M,Email,Toys,1,620.18,620.18,2723.84,1,COD
9235,2026-06-14,1280,Hyderabad,46,M,Email,Fashion,3,1416.33,4248.99,2723.84,1,COD
9237,2026-06-14,1280,Hyderabad,46,M,Email,Toys,2,953.64,1907.28,1778.86,0,UPI
9237,2026-06-14,1280,Hyderabad,46,M,Email,Books,3,1024.62,3073.8599999999997,1778.86,0,UPI
9278,2026-06-14,1286,Patna,55,M,Referral,Grocery,3,507.45,1522.35,1783.97,1,UPI
9278,2026-06-14,1286,Patna,55,M,Referral,Fashion,1,671.62,671.62,1783.97,1,UPI
9278,2026-06-14,1286,Patna,55,M,Referral,Toys,1,614.71,614.71,1783.97,1,UPI
9782,2026-06-14,1372,Mumbai,57,F,Organic,Home & Kitchen,2,257.11,514.22,1383.71,0,UPI
9782,2026-06-14,1372,Mumbai,57,F,Organic,Books,1,291.04,291.04,1383.71,0,UPI
9782,2026-06-14,1372,Mumbai,57,F,Organic,Fashion,3,321.48,964.44,1383.71,0,UPI
9782,2026-06-14,1372,Mumbai,57,F,Organic,Sports,3,507.22,1521.66,1383.71,0,UPI
11249,2026-06-14,1588,Bangalore,53,M,Organic,Grocery,1,421.02,421.02,1103.0,0,COD
11249,2026-06-14,1588,Bangalore,53,M,Organic,Beauty,3,787.73,2363.19,1103.0,0,COD
11827,2026-06-14,1681,Jaipur,42,F,Paid Ads,Grocery,3,563.24,1689.72,867.06,0,UPI
11827,2026-06-14,1681,Jaipur,42,F,Paid Ads,Sports,3,331.67,995.01,867.06,0,UPI
12118,2026-06-14,1737,Pune,24,M,Paid Ads,Electronics,3,355.2,1065.6,1262.36,0,UPI
12118,2026-06-14,1737,Pune,24,M,Paid Ads,Toys,1,281.41,281.41,1262.36,0,UPI
12118,2026-06-14,1737,Pune,24,M,Paid Ads,Electronics,1,364.86,364.86,1262.36,0,UPI
12118,2026-06-14,1737,Pune,24,M,Paid Ads,Fashion,1,200.82,200.82,1262.36,0,UPI
13485,2026-06-14,1913,Pune,29,M,Social Media,Books,2,1662.71,3325.42,1717.23,0,UPI
13823,2026-06-14,1967,Patna,51,M,Email,Beauty,2,693.75,1387.5,2547.34,1,Card
13823,2026-06-14,1967,Patna,51,M,Email,Grocery,3,971.17,2913.5099999999998,2547.34,1,Card
13823,2026-06-14,1967,Patna,51,M,Email,Toys,1,1008.34,1008.34,2547.34,1,Card
15144,2026-06-14,2130,Jaipur,21,F,Paid Ads,Fashion,3,411.42,1234.26,1718.05,0,UPI
15144,2026-06-14,2130,Jaipur,21,F,Paid Ads,Grocery,2,642.78,1285.56,1718.05,0,UPI
15144,2026-06-14,2130,Jaipur,21,F,Paid Ads,Beauty,3,496.94,1490.82,1718.05,0,UPI
15300,2026-06-14,2160,Ahmedabad,50,M,Social Media,Home & Kitchen,3,944.27,2832.81,762.95,0,Card
16341,2026-06-14,2298,Ahmedabad,45,M,Referral,Sports,2,1437.54,2875.08,2285.92,1,Card
16341,2026-06-14,2298,Ahmedabad,45,M,Referral,Sports,3,790.2,2370.6000000000004,2285.92,1,Card
17069,2026-06-14,2399,Ahmedabad,52,M,Paid Ads,Home & Kitchen,2,429.58,859.16,1191.41,1,Wallet
17069,2026-06-14,2399,Ahmedabad,52,M,Paid Ads,Toys,2,753.45,1506.9,1191.41,1,Wallet
17729,2026-06-14,2498,Mumbai,27,M,Email,Sports,2,1018.65,2037.3,851.97,1,COD
18422,2026-06-14,2585,Chennai,64,M,Email,Home & Kitchen,1,963.43,963.43,788.09,1,Card
18617,2026-06-14,2600,Mumbai,47,M,Social Media,Toys,2,891.56,1783.12,2123.79,0,UPI
18617,2026-06-14,2600,Mumbai,47,M,Social Media,Beauty,1,864.16,864.16,2123.79,0,UPI
19417,2026-06-14,2716,Mumbai,27,M,Social Media,Home & Kitchen,2,441.44,882.88,1637.31,0,Card
19417,2026-06-14,2716,Mumbai,27,M,Social Media,Toys,3,484.1,1452.3000000000002,1637.31,0,Card
19417,2026-06-14,2716,Mumbai,27,M,Social Media,Home & Kitchen,3,260.66,781.98,1637.31,0,Card
19417,2026-06-14,2716,Mumbai,27,M,Social Media,Electronics,2,576.89,1153.78,1637.31,0,Card
19940,2026-06-14,2794,Bangalore,62,F,Paid Ads,Books,1,561.36,561.36,2922.64,0,UPI
19940,2026-06-14,2794,Bangalore,62,F,Paid Ads,Electronics,3,628.71,1886.13,2922.64,0,UPI
19940,2026-06-14,2794,Bangalore,62,F,Paid Ads,Books,1,748.35,748.35,2922.64,0,UPI
19940,2026-06-14,2794,Bangalore,62,F,Paid Ads,Grocery,3,942.83,2828.4900000000002,2922.64,0,UPI
20853,2026-06-14,2941,Pune,39,M,Referral,Fashion,1,750.62,750.62,1695.52,0,Card
20853,2026-06-14,2941,Pune,39,M,Referral,Home & Kitchen,2,1041.09,2082.18,1695.52,0,Card
21231,2026-06-14,2973,Mumbai,21,F,Social Media,Fashion,2,1363.06,2726.12,2245.19,0,Card
21231,2026-06-14,2973,Mumbai,21,F,Social Media,Toys,2,790.64,1581.28,2245.19,0,Card
21411,2026-06-14,2998,Ahmedabad,61,F,Referral,Sports,3,1042.96,3128.88,3582.92,0,Card
21411,2026-06-14,2998,Ahmedabad,61,F,Referral,Sports,1,749.56,749.56,3582.92,0,Card
21411,2026-06-14,2998,Ahmedabad,61,F,Referral,Grocery,3,1069.65,3208.9500000000003,3582.92,0,Card
21411,2026-06-14,2998,Ahmedabad,61,F,Referral,Beauty,3,735.24,2205.7200000000003,3582.92,0,Card
21732,2026-06-14,3035,Kolkata,53,M,Organic,Beauty,1,628.87,628.87,2297.12,0,UPI
21732,2026-06-14,3035,Kolkata,53,M,Organic,Grocery,1,619.01,619.01,2297.12,0,UPI
21732,2026-06-14,3035,Kolkata,53,M,Organic,Toys,3,443.23,1329.69,2297.12,0,UPI
21732,2026-06-14,3035,Kolkata,53,M,Organic,Books,3,677.42,2032.2599999999998,2297.12,0,UPI
24001,2026-06-14,3389,Ahmedabad,35,F,Organic,Home & Kitchen,2,296.47,592.94,1346.83,0,UPI
24001,2026-06-14,3389,Ahmedabad,35,F,Organic,Sports,3,366.66,1099.98,1346.83,0,UPI
24001,2026-06-14,3389,Ahmedabad,35,F,Organic,Toys,2,406.08,812.16,1346.83,0,UPI
24001,2026-06-14,3389,Ahmedabad,35,F,Organic,Sports,2,324.62,649.24,1346.83,0,UPI
25230,2026-06-14,3565,Ahmedabad,43,F,Referral,Fashion,3,827.23,2481.69,1004.6,1,Wallet
25313,2026-06-14,3575,Chennai,57,F,Organic,Home & Kitchen,3,1545.18,4635.54,1412.64,1,Wallet
26761,2026-06-14,3799,Delhi,18,M,Organic,Books,1,752.43,752.43,1192.29,0,COD
26761,2026-06-14,3799,Delhi,18,M,Organic,Beauty,3,324.67,974.01,1192.29,0,COD
27336,2026-06-14,3877,Chennai,50,F,Social Media,Toys,1,527.15,527.15,958.6,0,Wallet
27336,2026-06-14,3877,Chennai,50,F,Social Media,Grocery,1,529.05,529.05,958.6,0,Wallet
29585,2026-06-14,4248,Ahmedabad,57,F,Organic,Electronics,1,653.98,653.98,1948.03,0,UPI
29585,2026-06-14,4248,Ahmedabad,57,F,Organic,Electronics,1,637.06,637.06,1948.03,0,UPI
29585,2026-06-14,4248,Ahmedabad,57,F,Organic,Books,3,853.38,2560.14,1948.03,0,UPI
29721,2026-06-14,4254,Kolkata,44,M,Social Media,Books,2,1834.79,3669.58,2982.24,1,UPI
29721,2026-06-14,4254,Kolkata,44,M,Social Media,Books,1,1371.32,1371.32,2982.24,1,UPI
31340,2026-06-14,4471,Pune,45,M,Referral,Electronics,1,2291.37,2291.37,3146.3,0,UPI
31846,2026-06-14,4539,Hyderabad,20,F,Email,Home & Kitchen,1,754.45,754.45,1702.53,0,Wallet
31846,2026-06-14,4539,Hyderabad,20,F,Email,Books,1,948.13,948.13,1702.53,0,Wallet
32270,2026-06-14,4587,Kolkata,40,M,Organic,Beauty,3,3145.71,9437.130000000001,3431.29,0,Card
33921,2026-06-14,4797,Jaipur,27,M,Organic,Grocery,1,2433.6,2433.6,3459.87,0,Card
34958,2026-06-14,4967,Jaipur,58,F,Email,Fashion,1,1840.45,1840.45,2339.94,0,UPI
2996,2026-06-15,401,Kolkata,21,F,Email,Home & Kitchen,1,475.05,475.05,1945.78,0,Card
2996,2026-06-15,401,Kolkata,21,F,Email,Beauty,3,556.6,1669.8000000000002,1945.78,0,Card
2996,2026-06-15,401,Kolkata,21,F,Email,Home & Kitchen,1,724.35,724.35,1945.78,0,Card
3101,2026-06-15,410,Bangalore,43,F,Organic,Toys,2,1420.12,2840.24,2551.23,0,Wallet
3101,2026-06-15,410,Bangalore,43,F,Organic,Sports,3,1040.27,3120.81,2551.23,0,Wallet
3248,2026-06-15,440,Delhi,36,F,Email,Beauty,1,994.4,994.4,2041.02,1,Card
3248,2026-06-15,440,Delhi,36,F,Email,Home & Kitchen,1,882.06,882.06,2041.02,1,Card
3958,2026-06-15,527,Bangalore,31,F,Organic,Books,1,760.55,760.55,1471.79,0,COD
3958,2026-06-15,527,Bangalore,31,F,Organic,Books,3,792.81,2378.43,1471.79,0,COD
4123,2026-06-15,566,Chennai,33,M,Referral,Fashion,3,1261.32,3783.96,1570.76,0,Card
5583,2026-06-15,749,Hyderabad,31,F,Organic,Books,1,615.2,615.2,1353.64,1,Wallet
5583,2026-06-15,749,Hyderabad,31,F,Organic,Books,3,830.66,2491.98,1353.64,1,Wallet
5770,2026-06-15,779,Bangalore,52,F,Organic,Grocery,1,456.12,456.12,1878.61,0,UPI
5770,2026-06-15,779,Bangalore,52,F,Organic,Grocery,3,670.96,2012.88,1878.61,0,UPI
5770,2026-06-15,779,Bangalore,52,F,Organic,Grocery,2,966.71,1933.42,1878.61,0,UPI
6262,2026-06-15,851,Delhi,41,M,Referral,Sports,1,880.12,880.12,2372.37,1,Card
6262,2026-06-15,851,Delhi,41,M,Referral,Toys,1,716.99,716.99,2372.37,1,Card
6262,2026-06-15,851,Delhi,41,M,Referral,Grocery,2,890.63,1781.26,2372.37,1,Card
6514,2026-06-15,891,Bangalore,40,F,Paid Ads,Beauty,2,180.63,361.26,503.29,0,UPI
